day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-09-29,-0.10838621903558843,0.6177294398884411,-0.06500774121287543,0.9106688139154241,17.0
2022-09-30,0.16240783382926946,0.4690147406222493,-0.048294808011603525,0.9425777596097502,17.0
2022-10-01,0.41012973030952704,1.4451948405764634,0.020241715717911446,0.608451537384067,6.0
2022-10-02,0.40089012903674365,0.7191724891379302,0.6995653090529796,1.3055039849987298,10.0
2022-10-03,-0.4608553116660972,0.6238061626970749,-0.28541442692970387,0.4847667804965221,5.0
2022-10-04,-0.09923116709219433,0.680961619682733,0.535163773335075,1.2012053033075305,8.0
2022-10-05,-0.3495619255459929,0.8942094054595561,-0.21755221772023461,0.9208686519653795,12.0
2022-10-06,0.3341146407525409,0.8999110234961785,0.10765014447865849,1.2219679052776862,13.0
2022-10-07,0.12481276896219834,0.9415391863008046,-0.24845745011229248,0.6058624823449535,27.0
2022-10-08,0.08509804665267051,0.19625817400923407,0.2504456821174055,0.712055695407666,3.0
2022-10-09,-0.4332046588654933,1.047045138615896,-0.2837611489134263,0.771708105297436,5.0
2022-10-10,0.06617795693719042,1.1808464128206828,-0.1069362249283111,0.9956545388522766,35.0
2022-10-11,-0.20147949393884307,1.20063954788302,-0.29342401527749323,0.4827862329351391,20.0
2022-10-12,0.09165531994384256,0.6673420122638591,0.11451433960431207,1.196677200203003,23.0
2022-10-13,0.17693411605395865,0.9975901783186178,0.09615536734549196,1.1022151231501685,32.0
2022-10-14,0.2968222154048133,0.9160113255080333,0.144282067058911,1.1426070741100398,15.0
2022-10-15,0.3446542071515652,1.3334943015872263,0.7032868836621988,1.9279548757855913,6.0
2022-10-16,0.04776433559786149,1.127694139024078,-0.3392465534953506,0.3682824634288882,8.0
2022-10-17,-0.3894211693604855,0.9020435349268965,-0.02701519908401501,0.9270164122337126,15.0
2022-10-18,0.04015294848062847,1.0604345564155686,-0.06986104021230924,0.7912817479128816,33.0
2022-10-19,0.19600100697223333,0.9652409654653934,0.40240274792680786,1.159436038825577,32.0
2022-10-20,0.18860409919868634,1.028941984066268,-0.07176710640832151,0.8371030766356204,38.0
2022-10-21,-0.08207169977297724,1.1109877113479227,-0.19763335932258216,0.7237318986865071,43.0
2022-10-22,0.026926586583165543,0.723603288745881,0.0001443879890258258,0.9238785042782142,16.0
2022-10-23,-0.14937435223022386,1.3349678289921005,-0.13524068888627372,0.9950230179166702,11.0
2022-10-24,-0.07084995705250352,0.7392929077637419,0.48051831875263673,1.594362966446779,23.0
2022-10-25,-0.09925523458037577,1.0596771773878833,0.19523677760983013,1.1330513002682743,38.0
2022-10-26,-0.040012660347712795,0.8414814668411649,0.1601209204416892,1.3146254954171597,24.0
2022-10-27,-0.07319446609991002,1.1631435305471358,-0.23939218271665913,0.8097860985718157,32.0
2022-10-28,0.1962037706966962,1.0027302799564246,0.005318529097077862,0.8931928607576834,16.0
2022-10-29,0.06496883349703571,0.6289966861804199,0.1532843768668775,1.0956559083693986,17.0
2022-10-30,-0.22449245576237425,1.0264926219995312,-0.035327174715630974,1.0281443396783212,10.0
2022-10-31,-0.10489815592788088,0.9427503456296238,0.10423964767057212,1.0382871877597064,32.0
2022-11-01,-0.022938855969213207,0.5830689040619956,-0.4902789661478846,0.3632984963797671,26.0
2022-11-02,0.19355311887830562,0.9298072232856237,-0.14242880810959255,0.9570649250863381,29.0
2022-11-03,0.1905865572541678,0.7893413482522057,0.04735172227801793,0.9313455499977126,33.0
2022-11-04,0.08084807425272746,1.3389537380601777,0.06784803660168465,1.2651676678930819,22.0
2022-11-05,-0.13960346985107758,0.7241657920146163,0.12490565719379833,0.9068103085349407,26.0
2022-11-06,0.0783476931408655,0.6935124424146956,0.04764652922182965,0.9313847159796347,22.0
2022-11-07,0.2803980472978284,1.1045116284807464,0.455867175170875,1.3970891214001577,38.0
2022-11-08,0.1622783648990635,1.0060157867256132,0.18293462035986763,1.1463817448865397,33.0
2022-11-09,0.08594002449641681,0.9259175570548646,0.34431927375037263,1.0815831377185692,27.0
2022-11-10,0.10834823477616949,1.1140830956000376,0.016585490823268705,0.8891057108070506,35.0
2022-11-11,-0.10918652210984083,1.186346288890697,-0.16165442778629452,0.7389652382338789,26.0
2022-11-12,0.2788301032389872,0.8996473867745548,0.3304094654384045,0.8922980042741747,9.0
2022-11-13,-0.1731017332157993,0.8151006237514425,-0.33609021317674465,0.39008539196019015,10.0
2022-11-14,0.15912411125706416,0.969177609725078,-0.3143030933523423,0.6646158046468814,37.0
2022-11-15,-0.22510398036137283,1.1451857220826276,0.04487760739732936,0.828204028937126,26.0
2022-11-16,0.2605810737432622,1.0383862767793612,-0.14197876931891532,0.8592516125945774,33.0
2022-11-17,-0.23393097342021535,0.9923707947674002,-0.1667458483501811,0.6120339569687119,27.0
2022-11-18,0.3318773551742451,0.9311266662719809,-0.049189210022763066,0.9085146909748281,51.0
2022-11-19,-0.39898190039841824,0.8424910265235127,-0.1396333470437553,0.7846166475280572,25.0
2022-11-20,0.011898882139598261,1.0706685976792543,0.33423083630009914,1.1887490699282348,22.0
2022-11-21,-0.26474894146145267,0.9340985334419547,-0.09878605745711885,0.7888249469790594,37.0
2022-11-22,0.09793058422654598,0.6595599024626984,-0.20268478194637835,0.7949113076006875,30.0
2022-11-23,0.08706950754745306,0.8960415282183635,0.07969543961037169,0.9868267334834959,44.0
2022-11-24,0.010660438088568215,0.9451686124456565,0.01239780765824289,0.7730836616567006,59.0
2022-11-25,-0.005551278969099772,0.8902357418141669,-0.26861953152391005,0.7846548724311445,48.0
2022-11-26,0.4645339844376504,0.8719945377502757,-0.06332458901773001,0.8825537499828725,24.0
2022-11-27,-0.2367593313629775,1.1016801022016602,-0.09408359290586195,0.7875920144753006,37.0
2022-11-28,0.1785429385649205,1.0956428420219602,0.22912391678629768,1.2135397457564276,44.0
2022-11-29,0.11164803981712221,0.9630222803933793,-0.204719937952199,0.7188926731170308,49.0
2022-11-30,-0.3281812005200115,0.6112022182442501,-0.03599925056371317,0.7816596362767514,16.0
2022-12-01,0.3574308021198833,0.8717662602895903,-0.2266508769034858,0.805946663890384,53.0
2022-12-02,0.0635543858452612,0.9472152678717477,-0.2517117474574653,0.6564804724870273,45.0
2022-12-03,-0.570747504794205,1.2791302995740235,-0.003528913808123024,1.0809624729330523,45.0
2022-12-04,-0.29201223949945326,1.0665447883160324,-0.03661189320873651,0.9703772422005625,37.0
2022-12-05,-0.010056950482075933,1.0496652798658144,-0.02579217177476245,1.0387911671845849,35.0
2022-12-06,0.10226618166750633,0.8883556895162062,0.12716970872752825,1.297477590614596,31.0
2022-12-07,-0.00011880812805416252,0.6839228871346794,0.021518021204086454,0.9025302463768842,16.0
2022-12-08,-0.22955471410297967,1.3308204619965058,-0.04918804574059215,1.1063676270182865,23.0
2022-12-09,0.21943808763295697,0.8758876773512245,0.01564298455965816,1.0627835103225154,27.0
2022-12-10,0.24459945263146363,1.2495618408728324,-0.258434230183214,0.9774078475040747,22.0
2022-12-11,-0.04564481396674431,0.8058106216953835,0.40209933821749766,1.2367457075082047,38.0
2022-12-12,-0.01635431998004479,0.8574975229117533,0.16594316861307823,1.2011227486399687,45.0
2022-12-13,-0.17558202894905037,0.9727243320818336,-0.04669001287276241,0.9765123265300196,37.0
2022-12-14,-0.28866098727284145,0.9199929849083474,-0.2049353161616609,0.6119642352754812,35.0
2022-12-15,-0.055510356467098385,1.1200570668362417,0.08215728567201995,1.024851061522085,25.0
2022-12-16,-0.4124295826384711,0.6951819498865911,-0.15814777719657472,0.6217611153855507,18.0
2022-12-17,-0.3641632510744582,1.0922435192219142,-0.07528619764587617,0.7770981034495359,8.0
2022-12-18,-0.5442225088011826,0.9294224531639516,0.1141913079071644,1.1909977334388333,10.0
2022-12-19,0.01770201159784594,1.0273882059361912,0.15661589645506244,0.9863047553128023,48.0
2022-12-20,0.1342277376307608,0.6067851903946103,-0.16331718712960686,0.8382898180907804,32.0
2022-12-21,-0.05626970614254945,0.9043942402704532,0.21890330895687513,0.6830159729491802,13.0
2022-12-22,-0.12711501557070579,0.7496471731240427,0.6561301257586081,1.319748382484452,14.0
2022-12-23,-0.04174616828214638,1.3072658021756247,-0.07476632889805128,0.7865090654816892,16.0
2022-12-24,0.03992208534486745,0.7091975967280459,1.1706007547988135,1.55878159552859,25.0
2022-12-25,0.21829135840594735,0.9421142445037957,-0.123520814538755,0.988793198267818,16.0
2022-12-26,0.05992601999819467,0.8117424153718772,0.18334286388590726,1.0957751159751044,22.0
2022-12-27,-0.9600457529885714,0.13630047590236855,0.08964616764257766,0.888804735026713,3.0
2022-12-28,-0.34506831910371855,0.928103912150709,-0.0380611564354066,0.9758334288394725,13.0
2022-12-29,0.8322602929539684,1.3824599872074534,-0.33345223542328367,0.33283937813271297,12.0
2022-12-30,0.17202698998247337,0.6496235461829082,-0.5173141310757787,0.07346342588467288,4.0
2022-12-31,-0.862009105464042,0.5518176385422756,-0.21756454687399765,0.49985763497780394,3.0
2023-01-01,0.705521125915418,1.230870166676797,1.1639788798814004,1.0,3.0
