0,1,2,3,4,word,summary
85844.03582318671,-1.9912457373991974,-0.015270785019077058,-0.01445531114207547,0.0032221504674320492,summaryOfAllWords,73066.36579026506
20.310830761184732,15.010843351116112,-0.2953420335020972,-0.7777925484356252,0.5456560012605187,Wie,30.81226113513852
-3.5448183621608487,-0.08798283017437614,-0.3850131620385326,0.21088266790064975,-0.20684831059457734,Klimakrise,2.734513543917343
-4.158337773184542,-0.6091108612456058,0.27473698179167844,0.17011617561839548,-0.05789353133368313,wie klimakrise,1.9881075944108502
3.7688196058270638,4.84371798772182,-1.3890582658707793,-1.254988618712046,0.621070017288313,Energieversorgung,11.392263939434457
-4.1509947408251024,-0.6035103739766666,0.2654478458594503,0.1708085660908155,-0.05999827299487279,klimakrise energieversorgung,1.9966170020180036
-4.140958950828441,-0.595813304114228,0.25281113758900836,0.1717433646281228,-0.0628605187983683,gefährdet,2.0082729724087547
-4.140958950828447,-0.595813304114223,0.2528111375890102,0.17174336462812187,-0.06286051879836557,energieversorgung gefährd,2.0082729724087547
-4.133356741811805,-0.589950564210536,0.2432839096031949,0.17244278899596374,-0.0650177288445659,Wissen,2.017122127709545
-4.133356741811805,-0.589950564210536,0.2432839096031949,0.17244278899596374,-0.0650177288445659,gefährd wissen,2.017122127709545
-2.706686176056985,0.5114995237477589,-0.7080640861413059,-0.3042680202780481,-0.2955474078246391,Umwelt,3.721114605502925
-4.127075418184691,-0.5850860640621004,0.23544141072587904,0.1730151225741676,-0.06679301692842611,wissen umwelt,2.024446264830779
-4.116110997625216,-0.5765516068978378,0.22181547784002043,0.17400229433486392,-0.069876542869572,21.02.2022,2.037257578097165
-4.116110997625216,-0.5765516068978378,0.22181547784002043,0.17400229433486392,-0.069876542869572,umwelt 21.02.2022,2.037257578097165
-4.103337959753789,-0.5665421534521505,0.20604372967791446,0.17513364653791688,-0.07344423136268659,Hitze,2.05222375612193
-4.103337959753789,-0.5665421534521505,0.20604372967791446,0.17513364653791688,-0.07344423136268659,21.02.2022 hitze,2.05222375612193
-4.091673208014811,-0.5573402124428007,0.19173597221201072,0.17614970344102618,-0.07667949575382242,Starkregen,2.0659293166099113
-4.091673208014811,-0.5573402124428007,0.19173597221201072,0.17614970344102618,-0.07667949575382242,hitze starkrege,2.0659293166099113
148.65018472587974,93.15388086141873,10.699791066051736,4.369639533251656,-1.1614422389482917,Die,181.61368342766
-4.076820151861988,-0.5455421424762681,0.1736490778317198,0.1774204226640176,-0.0807676895152997,starkrege die,2.0834317340364312
1.021908607824695,2.851293612291923,-0.0811738978817782,-0.5240378259981412,-0.021360758983162725,Folgen,8.1140265403323
-3.8003299600888245,-0.3136575389266963,-0.1371615884007432,0.1971982792468575,-0.1508682558556483,die folge,2.4173414246490523
-3.790358813981146,-0.3049846615832338,-0.1474990425284577,0.19779940764558396,-0.15319888071687277,Klimawandels,2.4296035241486376
-4.053998212731899,-0.5272461264540874,0.14614426166164673,0.17932421170765023,-0.08698146185480866,folge klimawandel,2.1104306917986473
-3.7906644057951864,-0.3052506856231205,-0.1471830740059927,0.19778107919252663,-0.15312764145687305,bedrohen,2.4292275471613687
-4.028671050667283,-0.5067182915315704,0.11602310827813406,0.1813707933571334,-0.09378241632996237,klimawandel bedroh,2.1405361891173666
-2.36243997616824,0.7407004850080638,-0.8041647322923448,-0.05945984160395744,0.14830354832482942,Energiesicherheit,4.127740222306323
-3.985948618234178,-0.471607215147054,0.06616404619204845,0.18467458408224835,-0.10503256193829598,bedroh energiesicherheit,2.191633706057985
1.2817618674281697,3.128977295830952,0.21750852212752514,-0.7672058805007528,0.053122366530120486,Besonders,8.490063206036753
-3.8226581111223275,-0.33302226048171374,-0.11380420838079974,0.1958285613550539,-0.1456028231059719,risikoanfällig,2.38992668617754
-3.8226581111223275,-0.33302226048171374,-0.11380420838079974,0.1958285613550539,-0.1456028231059719,besonders risikoanfällig,2.38992668617754
269.70249307527666,169.20044515019202,15.188613960311773,7.201196389640155,-1.4841379405039132,Gas,324.56323934693586
-3.150488084002953,0.26537327665166827,-0.7080122951082836,0.22723833649230507,-0.28049086461893336,risikoanfällig gas,3.230778501550049
-3.39783275497753,-0.029671533317579497,-0.2831115997461074,-0.19292530025934249,-0.19216532954351642,Atomenergie,2.8856574184852803
-3.623905621548109,-0.15842837077381405,-0.3119374253541731,0.20698924745166403,-0.19031400400757714,gas atomenergie,2.6357812022614615
18.49651995729198,13.913477852536774,-0.569276531383326,-0.6800440431760528,0.8152374398313286,Was,28.72697726175904
-2.3581953242270535,0.6347448155922067,0.04870471406319471,0.16410799087997,-0.05660155086367777,heißt,4.1272617749615765
-3.867067206749237,-0.37128256049101677,-0.06647480423641924,0.19300202679426587,-0.1349349574361639,was heiß,2.3355925703662064
0.017840488019031448,2.57579220409744,-1.6565973546949544,0.1000584448490187,0.15627916299389757,Zukunft,7.047058073346402
-3.9647497760489796,-0.4539800525219224,0.041861293399332006,0.1862488016530573,-0.11051356377106226,heiß zukunft,2.217124056459592
35.67168203128041,24.549622357754664,0.36465988757903073,-0.3154818301482044,-0.03424002223144736,nan,48.89850037141884
-3.1542360646351604,0.26201881334936894,-0.7052291988546144,0.2271007253643908,-0.27985109752942877,Heizverhalten,3.226043631056747
-3.0716508460380108,0.20600799109091913,-0.17854697482353457,-0.05970231722004466,0.6813281269587393,Energie-Experten,3.2868872718926987
-3.9483034146111833,-0.4402188915438835,0.023204189143455043,0.18744193330344247,-0.11472039435416385,heizverhalt energie-experte,2.2369576332395926
