index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.focus.de/finanzen/experten-enthuellen-brisante-schwaechen-des-neues-heizgesetzes_cb27583b-e76c-4bb6-9928-88f1708595b5.html,https://www.focus.de/finanzen/experten-enthuellen-brisante-schwaechen-des-neues-heizgesetzes_cb27583b-e76c-4bb6-9928-88f1708595b5.html,0,www.focus.de,Experten enthüllen brisante Schwächen des neues Heizgesetzes,"Das Abräumen von Habecks ""Heizhammer"" war ein PR-Erfolg für die Bundesregierung. Doch was ändert sich wirklich? Prof. Alexander Eisenkopf und Dr. Rupert Pritzl erklären, wie brisant die neuen Regeln für Hausbesitzer und Mieter werden - und wie teuer.","https://quadro.burda-forward.de/ctf/85ff8eb9-f42f-486c-bab3-35bfdee6d007.60953f65-2532-42e4-992b-4b9941ecba5b.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(423,716)&hash=f7a83e69be3288b1eef82cec22d754dfcff6a9dc317c2adc4c178e6a123e2266",2026-04-02T09:48:00Z,,"Mit dem am 24.2.2026 präsentierten Eckpunktepapier für ein neues Gebäudemodernisierungsgesetz kommt die Union ihrem Wahlversprechen, das sogenannte Heizungsgesetz der Ampelregierung abzuschaffen, ein… [+13496 chars]",,de,'Eis'
https://www.bild.de/sport/fussball/rache-zettel-szene-schande-fuer-den-weltfussball-69ce22c60aecbf4b48bd8137,https://www.bild.de/sport/fussball/rache-zettel-szene-schande-fuer-den-weltfussball-69ce22c60aecbf4b48bd8137,0,www.bild.de,Rache-Zettel-Szene - „Schande für den Weltfußball“,TV-Experte Marcel Reif spricht bei „Reif ist Live“ über das WM-Quali-Aus von Italien.,"https://images.bild.de/69ce22c60aecbf4b48bd8137/92110e312295b997a21a3d118d5c7902-landscape,36b1c667?w=1280",2026-04-02T09:48:19Z,,"Mehr zum Video anzeigen 
TV-Experte Marcel Reif spricht bei Reif ist Live über das WM-Quali-Aus von Italien.
Quelle: BILD02.04.2026 - 11:48 Uhr",,de,'Reif'
https://www.bild.de/sport/fussball/italienischer-wm-trainer-geruehrt-emotionale-botschaft-an-tuerken-69ce22e10aecbf4b48bd813e,https://www.bild.de/sport/fussball/italienischer-wm-trainer-geruehrt-emotionale-botschaft-an-tuerken-69ce22e10aecbf4b48bd813e,0,www.bild.de,Italienischer WM-Trainer gerührt - Emotionale Botschaft an Türken,TV-Experte Marcel Reif spricht bei „Reif ist Live“ über den Trainer der Türkei.,"https://images.bild.de/69ce22e10aecbf4b48bd813e/32d64f7eda00bb55ae066b2e8c4c4371,694cb632?w=1280",2026-04-02T09:48:41Z,,"Mehr zum Video anzeigen 
TV-Experte Marcel Reif spricht bei Reif ist Live über den Trainer der Türkei.
Quelle: BILD02.04.2026 - 11:48 Uhr",,de,'Reif'
https://www.bild.de/sport/fussball/die-finale-wm-uebersicht-raetsel-um-todesgruppe-69ce22fb0aecbf4b48bd8143,https://www.bild.de/sport/fussball/die-finale-wm-uebersicht-raetsel-um-todesgruppe-69ce22fb0aecbf4b48bd8143,0,www.bild.de,Die finale WM-Übersicht - Rätsel um „Todesgruppe“,TV-Experte Marcel Reif spricht bei „Reif ist Live“ über die Gruppen der WM 2026.,"https://images.bild.de/69ce22fb0aecbf4b48bd8143/1b8052a37fbf6d1e417149b683d1a5eb-landscape,a25e5893?w=1280",2026-04-02T09:49:18Z,,"Mehr zum Video anzeigen 
TV-Experte Marcel Reif spricht bei Reif ist Live über die Gruppen der WM 2026.
Quelle: BILD02.04.2026 - 11:49 Uhr",,de,'Reif'
https://www.bild.de/sport/fussball/moderator-ueberrascht-reif-verraet-sein-gaming-geheimnis-69ce22840aecbf4b48bd8129,https://www.bild.de/sport/fussball/moderator-ueberrascht-reif-verraet-sein-gaming-geheimnis-69ce22840aecbf4b48bd8129,0,www.bild.de,Moderator überrascht - Reif verrät sein Gaming-Geheimnis,Welche Rolle spielte Marcel Reif beim Fußball-Videopiel FIFA?,"https://images.bild.de/69ce22840aecbf4b48bd8129/8254c29b4bb12412b780dc99367519bd,4e760c74?w=1280",2026-04-02T10:04:41Z,,"Mehr zum Video anzeigen 
Welche Rolle spielte Marcel Reif beim Fußball-Videopiel FIFA?
Quelle: BILD02.04.2026 - 12:04 Uhr",,de,'Reif'
https://www.bild.de/sport/fussball/werder-profi-zurueck-auf-dem-platz-ehrliche-worte-ueber-boniface-zustand-69ce236c0aecbf4b48bd815c,https://www.bild.de/sport/fussball/werder-profi-zurueck-auf-dem-platz-ehrliche-worte-ueber-boniface-zustand-69ce236c0aecbf4b48bd815c,0,www.bild.de,Werder-Profi zurück auf dem Platz - Ehrliche Worte über Boniface-Zustand,TV-Experte Marcel Reif diskutiert bei „Reif ist Live“ über den Fitness-Zustand von Victor Boniface.,"https://images.bild.de/69ce236c0aecbf4b48bd815c/0dbef31665cbafd15f8821e973deae83-landscape,6c8fd472?w=1280",2026-04-02T10:11:32Z,,"Mehr zum Video anzeigen 
TV-Experte Marcel Reif diskutiert bei Reif ist Live über den Fitness-Zustand von Victor Boniface.
Quelle: BILD02.04.2026 - 12:11 Uhr",,de,'Reif'
https://www.bild.de/regional/bayern/bei-regensburg-mann-68-kracht-mit-auto-ins-wohnzimmer-des-nachbarn-69ce276b0aecbf4b48bd81ae,https://www.bild.de/regional/bayern/bei-regensburg-mann-68-kracht-mit-auto-ins-wohnzimmer-des-nachbarn-69ce276b0aecbf4b48bd81ae,0,www.bild.de,Spektakulärer Crash bei Regensburg - Mann (68) kracht mit Auto ins Wohnzimmer,Nach ersten Ermittlungen verwechselte der Senior vermutlich Gas- und Bremspedal.,"https://images.bild.de/69ce276b0aecbf4b48bd81ae/951c8cd18a276f049a686f9ac2b96d24,f7b99a55?w=1280",2026-04-02T10:12:25Z,,TTS-Player überspringenArtikel weiterlesenHagelstadt (Bayern) Spektakulärer Crash im oberpfälzischen Landkreis Regensburg. Hier krachte ein 68-jähriger Mann in dem beschaulichen Örtchen Hagelstadt mi… [+1174 chars],,de,'Gas'
https://www.bild.de/sport/fussball/das-ist-nicht-dein-ernst-oder-scharfe-kritik-an-schlotterbeck-im-studio-69ce23140aecbf4b48bd814b,https://www.bild.de/sport/fussball/das-ist-nicht-dein-ernst-oder-scharfe-kritik-an-schlotterbeck-im-studio-69ce23140aecbf4b48bd814b,0,www.bild.de,"„Das ist nicht dein Ernst, oder?“ - Scharfe Kritik an Schlotterbeck im Studio",TV-Experte Marcel Reif spricht bei „Reif ist Live“ über den Vertragspoker um Schlotterbeck.,"https://images.bild.de/69ce23140aecbf4b48bd814b/8ada20fe83da0f96d7d7f457d867a236-landscape,4beb6e75?w=1280",2026-04-02T10:17:45Z,,"Mehr zum Video anzeigen 
TV-Experte Marcel Reif spricht bei Reif ist Live über den Vertragspoker um Schlotterbeck.
Quelle: BILD02.04.2026 - 12:17 Uhr",,de,'Reif'
https://www.faz.net/aktuell/gesellschaft/so-wird-das-wetter-an-ostern-accg-200697053.html,https://www.faz.net/aktuell/gesellschaft/so-wird-das-wetter-an-ostern-accg-200697053.html,0,www.faz.net,Fast alles außer Schnee: An Ostern wird es wechselhaft und windig,"Wolken, Regen und zwischendurch Sonne: Das Wetter ist vielseitig über die Feiertage. Der voraussichtlich wärmste Tag wird der Ostersonntag – pünktlich zum Ostereiersuchen.",https://media0.faz.net/image/w1200h627/f8ce113d2d4a/w6144h3210x0y763o/202604/43601.0.1941689338/blick-auf-das-elbufer-in.webp,2026-04-02T11:10:01Z,,"Sonne, aber auch Regenschauer und Wind prägen die Osterfeiertage. Immer wieder ziehen in den kommenden Tagen Tiefausläufer über Deutschland hinweg, wie der Deutsche Wetterdienst (DWD) mitteilt. Die F… [+1397 chars]",,de,'Schnee'
https://www.stern.de/gesellschaft/regional/bayern/unterfranken--autofahrer-rammt-polizeiwagen-auf-flucht---fuenf-verletzte-37278330.html,https://www.stern.de/gesellschaft/regional/bayern/unterfranken--autofahrer-rammt-polizeiwagen-auf-flucht---fuenf-verletzte-37278330.html,0,www.stern.de,Unterfranken: Autofahrer rammt Polizeiwagen auf Flucht - fünf Verletzte,Autobahnpolizisten wollen einen Wagen auf der A7 anhalten. Doch der Fahrer gibt Gas und nimmt mit dem Auto seine Verfolger ins Visier. Was zu der Verfolgungsfahrt bisher bekannt ist.,https://image.stern.de/37278332/t/QH/v1/w1440/r1.7778/-/02--qvylrl4fmrv4axs2048jpeg---91e331670e916426.jpg,2026-04-02T11:44:22Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Autobahnpolizisten wollen einen Wagen auf der A7 anhalten. Doch der Fahrer gibt Gas und nimmt mit dem Auto seine Verfolger ins Visier. Was zu der… [+1556 chars]",,de,'Gas'
https://www.stern.de/genuss/gasgrill-zubehoer-2026--diese-acht-tools-lohnen-sich-31616048.html,https://www.stern.de/genuss/gasgrill-zubehoer-2026--diese-acht-tools-lohnen-sich-31616048.html,0,www.stern.de,"Fleisch ist kein Gemüse: Gasgrill-Zubehör: 8 Gadgets, die auf keiner Party fehlen dürfen",Der Start der Grillsaison rückt näher. Mit diesem Gasgrill Zubehör kann beim Angrillen kaum etwas schiefgehen. Acht angesagte Gadgets für eine heiße Grillparty.,https://image.stern.de/34579910/t/-0/v5/w1440/r1.7778/-/gasgrill-zubehoer-2024-teaserbild-neu.jpg,2026-04-02T13:21:00Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Start der Grillsaison rückt näher. Mit diesem Gasgrill Zubehör kann beim Angrillen kaum etwas schiefgehen. Acht angesagte Gadgets für eine he… [+6426 chars]",,de,'Handschuhe'
https://www.sueddeutsche.de/wirtschaft/helium-rohstoffe-qualitaetskontrolle-pharmaindustrie-li.3462670,https://www.sueddeutsche.de/wirtschaft/helium-rohstoffe-qualitaetskontrolle-pharmaindustrie-li.3462670,0,www.sueddeutsche.de,Folgen des Iran-Kriegs: Blockade der Straße von Hormus gefährdet Versorgung mit Medikamenten,"Für viele Menschen ist Helium nur das Gas, das den Ballon auf der Party schön fliegen lässt. Für einige Industrien ist es ein kritischer Rohstoff – etwa für Pharmakonzerne.",https://www.sueddeutsche.de/2023/05/03/8cd9fc1f-e7f8-436b-8d42-089ba26f110a.jpeg?q=60&fm=webp&width=1200&rect=0%2C71%2C1348%2C758,2026-04-02T13:53:31Z,,Helium wird sowohl gasförmig als auch flüssig gehandelt. Es wird bei der Verflüssigung von Erdgas gewonnen. Nach Angaben der Deutschen Rohstoffagentur exportiert Katar rund 40 Prozent des weltweit ge… [+3416 chars],,de,'Gas'
https://www.stern.de/gesellschaft/regional/mecklenburg-vorpommern/landwirtschaft--kaum-spargel-zu-ostern---kaelte-verzoegert-ernte-im-norden-37280036.html,https://www.stern.de/gesellschaft/regional/mecklenburg-vorpommern/landwirtschaft--kaum-spargel-zu-ostern---kaelte-verzoegert-ernte-im-norden-37280036.html,0,www.stern.de,Landwirtschaft: Kaum Spargel zu Ostern – Kälte verzögert Ernte im Norden,"Frost, Wind und zu kalte Böden: In MV bleibt das ""weiße Gold"" zum Osterfest Mangelware. Offizieller Anstich mit Landwirtschaftsminister Backhaus am Mittwoch in Gülzow-Prüzen.",https://image.stern.de/37280038/t/A_/v1/w1440/r1.7778/-/03--wbmqvlyxrmv4axs2048jpeg---0d2752c45a4da280.jpg,2026-04-03T02:00:09Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Frost, Wind und zu kalte Böden: In MV bleibt das ""weiße Gold"" zum Osterfest Mangelware. Offizieller Anstich mit Landwirtschaftsminister Backhaus … [+1813 chars]",,de,'Kälte'
https://www.bild.de/sport/fussball/werder-profi-zurueck-auf-dem-platz-ehrliche-worte-ueber-boniface-bauch-69ce4c1c0aecbf4b48bd85d4,https://www.bild.de/sport/fussball/werder-profi-zurueck-auf-dem-platz-ehrliche-worte-ueber-boniface-bauch-69ce4c1c0aecbf4b48bd85d4,0,www.bild.de,Werder-Profi zurück auf dem Platz - Ehrliche Worte über Boniface-Bauch,TV-Experte Marcel Reif diskutiert bei „Reif ist Live“ über den Fitness-Zustand von Victor Boniface.Video,"https://images.bild.de/69ce4c1c0aecbf4b48bd85d4/5bfc3db1f7aa27f95734f273b9f52744,ca5ac068?w=1280",2026-04-03T05:00:42Z,,"Mehr zum Video anzeigen 
TV-Experte Marcel Reif diskutiert bei Reif ist Live über den Fitness-Zustand von Victor Boniface.Video
Quelle: BILD03.04.2026 - 07:00 Uhr",,de,'Reif'
https://www.faz.net/aktuell/feuilleton/buecher/sachbuch/literatur-neuerscheinung-wie-die-welt-narzisstischer-menschen-aussieht-accg-200693564.html,https://www.faz.net/aktuell/feuilleton/buecher/sachbuch/literatur-neuerscheinung-wie-die-welt-narzisstischer-menschen-aussieht-accg-200693564.html,0,www.faz.net,Interview über Narzissmus: „In der narzisstischen Welt bleibt es immer eher kalt“,"Einer inneren Kälte verfallen, die nach außen schlägt: Thomas Arnold und Thomas Fuchs beschreiben das Welt- und Selbstverhältnis von narzisstischen Menschen. Ein Gespräch.",https://media0.faz.net/image/w1200h627/5027c5f867ef/w2999h1566x1y60o/202604/1bbd4b96-29e7-11f1-b8bf-9a30c1c40e8a/der-antike-namengeber-einer.webp,2026-04-04T05:59:29Z,,"04.04.2026, 07:59Lesezeit: 5 Min.
Einer inneren Kälte verfallen, die nach außen schlägt: Thomas Arnold und Thomas Fuchs beschreiben das Welt- und Selbstverhältnis von narzisstischen Menschen. Ein Ge… [+6 chars]",,de,'Kälte'
https://www.bild.de/sport/fussball/besondere-oster-sendung-marcel-reif-mit-liebes-botschaft-an-seine-frau-69d36d629eef8b3f946158ee,https://www.bild.de/sport/fussball/besondere-oster-sendung-marcel-reif-mit-liebes-botschaft-an-seine-frau-69d36d629eef8b3f946158ee,0,www.bild.de,Besondere Oster-Sendung - Marcel Reif mit Liebes-Botschaft an seine Frau,„Reif ist live“ heute aus ungewohntem Umfeld: Marcel Reif verbringt Ostern im Kreis seiner Liebsten - und das hat auch einen besonders schönen Grund!,"https://images.bild.de/69d36d629eef8b3f946158ee/f2812ad3b2da7817065748b7fafc1094,f08ffd50?w=1280",2026-04-06T09:54:04Z,,"+++Bayern-Superstar fit für Real-Kracher: KANE KANN!
+++Bayern-Superstar fit für Real-Kracher: KANE KANN!
+++Bayern-Superstar fit für Real-Kracher: KANE KANN!
+++Bayern-Superstar fit für Real-Krac… [+338 chars]",,de,'Reif'
https://www.bild.de/sport/fussball/denen-ist-das-spiel-wurscht-der-dresden-skandal-darf-niemanden-mehr-ueberraschen-69d36d8b9eef8b3f946158f6,https://www.bild.de/sport/fussball/denen-ist-das-spiel-wurscht-der-dresden-skandal-darf-niemanden-mehr-ueberraschen-69d36d8b9eef8b3f946158f6,0,www.bild.de,„Denen ist das Spiel wurscht“ - Dresden-Skandal darf niemanden mehr überraschen!,Marcel Reif zeigt sich in „Reif ist live“ wenig überrascht von den Fan-Ausschreitungen bei Dynamo Dresden gegen Hertha BSC.,"https://images.bild.de/69d36d8b9eef8b3f946158f6/7a87bfd9e376d7b72144ef2eb0428f9a,5b598509?w=1280",2026-04-06T09:54:51Z,,"+++Bayern-Superstar fit für Real-Kracher: KANE KANN!
+++Bayern-Superstar fit für Real-Kracher: KANE KANN!
+++Bayern-Superstar fit für Real-Kracher: KANE KANN!
+++Bayern-Superstar fit für Real-Krac… [+338 chars]",,de,'Reif'
